0.500 -0.973976 0.000730447
0.575 -0.945597 0.000790308
0.650 -0.913801 0.000699565
0.725 -0.88161 0.000517471
0.800 -0.848583 0.000427076
0.875 -0.815279 0.000408668
0.950 -0.782639 0.000366427
1.025 -0.751742 0.000338922
1.100 -0.720788 0.000323126
1.175 -0.691888 0.000320176
1.250 -0.664427 0.000271922
1.325 -0.637895 0.000276433
1.400 -0.613098 0.000259143
1.475 -0.590184 0.000270711
1.550 -0.568563 0.000270251
1.625 -0.547871 0.000266877
1.700 -0.528322 0.000246168
1.775 -0.510512 0.000237671
1.850 -0.493429 0.000221296
1.925 -0.477686 0.000234022
2.000 -0.462329 0.000233953
