0.500 -0.972332 0.00094189
0.575 -0.945399 0.000947183
0.650 -0.913463 0.000774559
0.725 -0.881273 0.000620215
0.800 -0.8482 0.000499911
0.875 -0.815174 0.000484442
0.950 -0.782695 0.000374533
1.025 -0.751655 0.000363943
1.100 -0.721404 0.000348401
1.175 -0.69226 0.000249488
1.250 -0.664937 0.000304427
1.325 -0.638166 0.000301434
1.400 -0.613663 0.000278822
1.475 -0.590226 0.000270218
1.550 -0.568513 0.000273516
1.625 -0.548021 0.00025781
1.700 -0.528504 0.000261426
1.775 -0.510318 0.000248651
1.850 -0.493414 0.000223477
1.925 -0.477318 0.000227293
2.000 -0.462065 0.000235337
