0.500 78.9693 0.706371
0.575 51.6933 0.600311
0.650 32.8865 0.439708
0.725 21.9053 0.235005
0.800 15.1556 0.148232
0.875 11.1936 0.0922016
0.950 8.67 0.0595466
1.025 6.94201 0.0455648
1.100 5.59122 0.028214
1.175 4.64307 0.0260575
1.250 3.98444 0.0189514
1.325 3.41768 0.0142622
1.400 2.94559 0.0149278
1.475 2.6377 0.00980106
1.550 2.35298 0.00883604
1.625 2.10628 0.00634965
1.700 1.90159 0.00615917
1.775 1.73675 0.0049241
1.850 1.59672 0.00494055
1.925 1.47328 0.00480503
2.000 1.35755 0.00462518
