0.500 77.3692 0.941228
0.575 51.3582 0.823694
0.650 32.7867 0.539556
0.725 21.6148 0.344657
0.800 15.0785 0.194573
0.875 10.9311 0.15306
0.950 8.45064 0.0795178
1.025 6.78413 0.054628
1.100 5.55556 0.042888
1.175 4.63578 0.0335283
1.250 3.96475 0.024404
1.325 3.38926 0.0186655
1.400 2.96088 0.0153111
1.475 2.60436 0.0133094
1.550 2.33367 0.011615
1.625 2.09856 0.00955388
1.700 1.8915 0.00877712
1.775 1.72607 0.00798796
1.850 1.5872 0.0069394
1.925 1.46072 0.00613968
2.000 1.35221 0.00534017
