0.500 89.7326 0.618681
0.575 65.7573 0.610583
0.650 43.007 0.539761
0.725 27.9377 0.338524
0.800 18.6262 0.224318
0.875 13.099 0.161593
0.950 9.65243 0.112318
1.025 7.52323 0.0757956
1.100 6.02211 0.0480703
1.175 4.93529 0.0321796
1.250 4.14275 0.0236887
1.325 3.55318 0.0201901
1.400 3.06288 0.0155138
1.475 2.68374 0.0116413
1.550 2.38756 0.0108432
1.625 2.14063 0.00932516
1.700 1.93226 0.00796273
1.775 1.75353 0.00757383
1.850 1.60648 0.00770263
1.925 1.47798 0.00630535
2.000 1.36602 0.00530289
