0.500 0.26623 0.010827
0.575 0.428113 0.00778849
0.650 0.512924 0.00481499
0.725 0.512011 0.00432188
0.800 0.494259 0.00341603
0.875 0.473557 0.00309906
0.950 0.448519 0.00210496
1.025 0.429475 0.00168119
1.100 0.40739 0.0014358
1.175 0.386009 0.00117929
1.250 0.363311 0.00107047
1.325 0.341737 0.00107453
1.400 0.321094 0.000835834
1.475 0.30242 0.000751634
1.550 0.284098 0.000685468
1.625 0.267178 0.000588628
1.700 0.251501 0.000537011
1.775 0.236666 0.000545446
1.850 0.222694 0.00049695
1.925 0.209722 0.000502234
2.000 0.197894 0.000493026
