1 -0.439624 0
2 -0.445724 0.00610047
3 -0.446773 0.00367499
4 -0.446648 0.0026016
5 -0.443877 0.00342629
6 -0.445159 0.00307717
7 -0.444325 0.00273113
8 -0.442496 0.00298981
9 -0.442989 0.00268243
10 -0.444333 0.00275026
11 -0.442909 0.00286669
12 -0.4427 0.00262525
13 -0.443128 0.00245253
14 -0.443533 0.00230639
15 -0.44303 0.00220515
16 -0.442983 0.00206328
17 -0.442967 0.00193818
18 -0.443032 0.00182848
19 -0.443254 0.00174372
20 -0.441924 0.00212261
21 -0.442154 0.00203212
22 -0.442293 0.00194256
23 -0.44264 0.0018883
24 -0.442489 0.00181421
25 -0.442653 0.00174778
26 -0.442321 0.00171154
27 -0.442599 0.00167017
28 -0.442597 0.00160942
29 -0.442672 0.00155475
30 -0.443018 0.00154132
31 -0.442883 0.00149686
32 -0.443179 0.00147914
33 -0.443253 0.00143553
34 -0.443243 0.00139271
35 -0.443281 0.00135286
36 -0.443038 0.00133686
37 -0.442959 0.00130264
38 -0.443087 0.00127432
39 -0.443458 0.00129554
40 -0.44343 0.00126305
41 -0.443146 0.00126418
42 -0.443109 0.00123428
43 -0.443244 0.00121276
44 -0.443262 0.00118502
45 -0.442983 0.00119152
46 -0.442937 0.00116626
47 -0.443116 0.0011552
48 -0.443249 0.0011386
49 -0.443367 0.00112135
50 -0.443255 0.00110438
51 -0.44304 0.00110359
52 -0.443194 0.0010931
53 -0.443354 0.00108406
54 -0.443334 0.00106398
55 -0.443455 0.00105144
56 -0.443213 0.00106052
57 -0.44319 0.001042
58 -0.443044 0.00103425
59 -0.443074 0.00101701
60 -0.443105 0.00100041
61 -0.443026 0.000987059
62 -0.442966 0.000972854
63 -0.442974 0.000957323
64 -0.442908 0.000944581
65 -0.443035 0.00093863
66 -0.443092 0.000926013
67 -0.44325 0.000925704
68 -0.443382 0.000921594
69 -0.443408 0.000908491
70 -0.443625 0.000921342
71 -0.443661 0.000909005
72 -0.443729 0.000898865
73 -0.443774 0.00088762
74 -0.443793 0.00087573
75 -0.44379 0.000863979
76 -0.443752 0.000853375
77 -0.443819 0.000844914
78 -0.443911 0.000838987
79 -0.44397 0.000830403
80 -0.443957 0.000820061
81 -0.44388 0.000813498
82 -0.443733 0.000816897
83 -0.443815 0.000811217
84 -0.443791 0.000801888
85 -0.443761 0.000792942
86 -0.443773 0.000783754
87 -0.443812 0.000775667
88 -0.443855 0.000768012
89 -0.443782 0.000762841
90 -0.443694 0.000759423
91 -0.443497 0.000776261
92 -0.44345 0.000769269
93 -0.443372 0.000764864
94 -0.443441 0.000759833
95 -0.443485 0.000753026
96 -0.443634 0.000760055
97 -0.443528 0.000759726
98 -0.443631 0.000758962
99 -0.443692 0.000753735
100 -0.443724 0.000746863
