0 -0.77245 0.00402269
1 -0.778313 0.00452995
2 -0.783399 0.0046954
3 -0.785464 0.00415637
4 -0.785793 0.00439676
5 -0.784913 0.00504594
6 -0.781652 0.00571019
7 -0.782946 0.0061191
8 -0.78254 0.00522449
9 -0.786726 0.00557344
10 -0.786084 0.00570058
11 -0.785944 0.00556159
12 -0.787277 0.00561727
13 -0.782133 0.00601556
14 -0.780026 0.00487028
15 -0.78236 0.00582176
16 -0.783089 0.00409934
17 -0.783158 0.00461945
18 -0.782606 0.0049175
19 -0.785404 0.0050611
20 -0.784671 0.00489906
21 -0.785552 0.00469175
22 -0.787512 0.00443735
23 -0.789809 0.00437175
24 -0.790252 0.00523626
25 -0.793494 0.00443485
26 -0.789585 0.00388992
27 -0.790458 0.00327192
28 -0.788046 0.00411082
29 -0.784144 0.00269389
30 -0.781868 0.00345298
31 -0.779569 0.0041102
32 -0.780677 0.00426743
33 -0.779614 0.00474002
34 -0.77846 0.0045864
35 -0.781074 0.00473515
36 -0.778903 0.00339877
37 -0.780855 0.0033227
38 -0.781037 0.00461935
39 -0.779873 0.00487946
40 -0.781218 0.00488448
41 -0.783985 0.00512288
42 -0.785497 0.00538853
43 -0.788109 0.004951
44 -0.787892 0.00455235
45 -0.786238 0.00436287
46 -0.789209 0.00339722
47 -0.787322 0.00406283
48 -0.787632 0.00478777
49 -0.784991 0.00479414
50 -0.785178 0.00418889
51 -0.790015 0.0052951
52 -0.789904 0.00508444
53 -0.790588 0.0046083
54 -0.788206 0.0043244
55 -0.78802 0.00455513
56 -0.786089 0.0046098
57 -0.782732 0.00471684
58 -0.781756 0.00433045
59 -0.77381 0.00422032
60 -0.774521 0.00328949
61 -0.775259 0.00346298
62 -0.775387 0.00369382
63 -0.777378 0.00404607
64 -0.7747 0.00427838
65 -0.778537 0.00384884
66 -0.779324 0.0028464
67 -0.775079 0.00319608
68 -0.776161 0.0028441
69 -0.778874 0.00319593
70 -0.776633 0.00318978
71 -0.77775 0.00259899
72 -0.778495 0.00330161
73 -0.776608 0.00343551
74 -0.775595 0.0042381
75 -0.7735 0.00372483
76 -0.774417 0.00333883
77 -0.77655 0.00326717
78 -0.779828 0.00305556
79 -0.777992 0.00396922
80 -0.780442 0.00342213
81 -0.778366 0.00353742
82 -0.7806 0.00395126
83 -0.778751 0.00368319
84 -0.780834 0.00414945
85 -0.781903 0.00336352
86 -0.782431 0.0032819
87 -0.780587 0.00398166
88 -0.779279 0.00419617
89 -0.780557 0.00463922
90 -0.780356 0.00462592
91 -0.783636 0.00432261
92 -0.781491 0.00413992
93 -0.78286 0.00409109
94 -0.784255 0.00423098
95 -0.779612 0.00364828
96 -0.779446 0.00439875
97 -0.78206 0.00415645
98 -0.782465 0.00405018
99 -0.780603 0.00390014
100 -0.779927 0.00415687
101 -0.778996 0.00435796
102 -0.778171 0.00331738
103 -0.778502 0.00288214
104 -0.778158 0.00317299
105 -0.778204 0.00277501
106 -0.781029 0.00292696
107 -0.779155 0.00223442
108 -0.77578 0.00338802
109 -0.78061 0.00302154
110 -0.778319 0.00360857
111 -0.778197 0.00316464
112 -0.778801 0.00270579
113 -0.776692 0.00201818
114 -0.777974 0.00193897
115 -0.77835 0.00218481
116 -0.780647 0.0025305
117 -0.783292 0.00400818
118 -0.781856 0.00317209
119 -0.779876 0.00333352
120 -0.777383 0.00271744
121 -0.776085 0.00321789
122 -0.774517 0.0033571
123 -0.778111 0.00266277
124 -0.77695 0.00271807
125 -0.779298 0.00273813
126 -0.780997 0.00371855
127 -0.780085 0.00287458
128 -0.778856 0.00317871
129 -0.778488 0.00273168
130 -0.781778 0.00258222
131 -0.780366 0.00316874
132 -0.782719 0.00355529
133 -0.780927 0.00429779
134 -0.78129 0.00334035
135 -0.780974 0.00401445
136 -0.778625 0.00360061
137 -0.777065 0.00352683
138 -0.779024 0.0025077
139 -0.780929 0.0025678
140 -0.778943 0.00307157
141 -0.777622 0.00290502
142 -0.777641 0.00313954
143 -0.775518 0.00346516
144 -0.77561 0.00366307
145 -0.779929 0.0038234
146 -0.779043 0.00342551
147 -0.777576 0.00288471
148 -0.780159 0.00308719
149 -0.780119 0.00253393
150 -0.781254 0.00268705
151 -0.780725 0.00264408
152 -0.783602 0.0027383
153 -0.783767 0.00246559
154 -0.782331 0.00236373
155 -0.78166 0.00292122
156 -0.783455 0.00252394
157 -0.785808 0.00247717
158 -0.784306 0.00289914
159 -0.783107 0.00223018
160 -0.782397 0.00242442
161 -0.781665 0.00261146
162 -0.782205 0.00205534
163 -0.782572 0.00252351
164 -0.781056 0.00297317
165 -0.780841 0.00257119
166 -0.780975 0.00285493
167 -0.77457 0.00323466
168 -0.775146 0.00368108
169 -0.772965 0.0036487
170 -0.774597 0.00322623
171 -0.774546 0.00246521
172 -0.777495 0.00289077
173 -0.77877 0.00251856
174 -0.777436 0.0026838
175 -0.776491 0.0026835
176 -0.779932 0.00330748
177 -0.78243 0.0040249
178 -0.783348 0.0039894
179 -0.783245 0.00355845
180 -0.782085 0.00330463
181 -0.781338 0.00305914
182 -0.781441 0.00320333
183 -0.779771 0.00316045
184 -0.775965 0.00388897
185 -0.779149 0.00378382
186 -0.780437 0.00357002
187 -0.778331 0.0027195
188 -0.775734 0.00325192
189 -0.778161 0.00320982
190 -0.775687 0.00298171
191 -0.775593 0.00336931
192 -0.776691 0.00376954
193 -0.773298 0.00331363
194 -0.777195 0.00276558
195 -0.778532 0.00253882
196 -0.778754 0.00214536
197 -0.783546 0.00360224
198 -0.783257 0.00339735
199 -0.777185 0.00329137
200 -0.777605 0.0039921
201 -0.77646 0.00338102
202 -0.777812 0.00328207
203 -0.781272 0.0035596
204 -0.778665 0.00339512
205 -0.779543 0.00261772
206 -0.780115 0.00296807
207 -0.778462 0.00341656
208 -0.775395 0.00324432
209 -0.779671 0.00272298
210 -0.779089 0.00332423
211 -0.776026 0.00320491
212 -0.776067 0.00298554
213 -0.774217 0.00316048
214 -0.775051 0.00285698
215 -0.773869 0.00229587
216 -0.775512 0.00261314
217 -0.77836 0.0025066
218 -0.777657 0.00332687
219 -0.775277 0.00314944
220 -0.777575 0.00337555
221 -0.779404 0.0028939
222 -0.777458 0.00269635
223 -0.780675 0.0025261
224 -0.77899 0.00309731
225 -0.782924 0.00316432
226 -0.782875 0.00256743
227 -0.78132 0.00391532
228 -0.786342 0.00337641
229 -0.786096 0.00370369
230 -0.781256 0.00264122
231 -0.780369 0.00242889
232 -0.781032 0.00260763
233 -0.782389 0.00233963
234 -0.778216 0.00320943
235 -0.778347 0.00363669
236 -0.775852 0.00284125
237 -0.775976 0.00374606
238 -0.77751 0.00351059
239 -0.777345 0.00335906
240 -0.777919 0.00382748
241 -0.780092 0.00436092
242 -0.780576 0.00336323
243 -0.775453 0.00414943
244 -0.778848 0.00444031
245 -0.777698 0.00384145
246 -0.777363 0.00262246
247 -0.777835 0.00236576
248 -0.778153 0.00238472
249 -0.779765 0.00312667
250 -0.783361 0.0030929
251 -0.78277 0.00347949
252 -0.78358 0.00428791
253 -0.781242 0.00441312
254 -0.780017 0.00402147
255 -0.782289 0.00454959
256 -0.782134 0.00373183
257 -0.785723 0.00394638
258 -0.78513 0.00386778
259 -0.782325 0.00395486
260 -0.779854 0.0033585
261 -0.777216 0.0045507
262 -0.775476 0.00438855
263 -0.777304 0.00400582
264 -0.777738 0.00413717
265 -0.776906 0.00458378
266 -0.778316 0.00436242
267 -0.77766 0.00395245
268 -0.780596 0.00410528
269 -0.78558 0.00380723
270 -0.78569 0.00441104
271 -0.786245 0.00380307
272 -0.784774 0.00305219
273 -0.784313 0.00285486
274 -0.780644 0.0042136
275 -0.78071 0.00460013
276 -0.778049 0.00436258
277 -0.776062 0.00467475
278 -0.777692 0.00414464
279 -0.782692 0.00373227
280 -0.785726 0.00527527
281 -0.783092 0.0054296
282 -0.781574 0.00567783
283 -0.778662 0.00655105
284 -0.774667 0.00594908
285 -0.779362 0.00617083
286 -0.776548 0.00572761
287 -0.778435 0.0058735
288 -0.782665 0.00612085
289 -0.782866 0.00502749
290 -0.780615 0.0050363
291 -0.779 0.00621111
292 -0.77859 0.00533848
293 -0.78228 0.00493991
294 -0.77999 0.00491568
295 -0.780806 0.00535675
296 -0.779284 0.00545337
297 -0.771717 0.00429714
298 -0.773581 0.00473876
299 -0.77044 0.00507596
